ġdida	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/Portekiz	2	2	1664,1926
ġie	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/Portekiz	2	2	1697,1707
ġgantija	https://tr.wikipedia.org/wiki/Malta%27daki_D%C3%BCnya_Miraslar%C4%B1_listesi	https://tr.wikipedia.org/wiki/Portekiz	2	3	174,311,784
ġeānod	https://ang.wikipedia.org/wiki/Tyrcland	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	1	1	663
ġavurma	https://tr.wikipedia.org/wiki/T%C3%BCrk%C3%A7e	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	1	10599
ġenb	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	4	12,49,272,333
ġenerali	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	2	280,1466
ġew	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	3	642,722,799
ġdid	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	3	694,1818,1861
ġurnata	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	1	711
ġermaniż	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	1	810
ġappuniż	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	1	815
ġiet	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	2	1180,1724
ġewwa	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	1	1225
ġodda	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	4	1346,1348,1363,2024
ġunju	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	2	1443,1897
ġbir	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	2	1516,1652
ġdida	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	2	1664,1926
ġie	https://mt.wikipedia.org/wiki/Wikipedija:Dwar	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	2	1697,1707
ġgantija	https://tr.wikipedia.org/wiki/Malta%27daki_D%C3%BCnya_Miraslar%C4%B1_listesi	https://tr.wikipedia.org/wiki/T%C3%BCrkiye	2	3	174,311,784
